step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
14,CASH_OUT,8908.17,C198905966,37681.76,28773.59,C339696559,253026.15,261934.32,0,0
321,CASH_OUT,55229.31,C393368593,148727.3,93497.99,C832425525,258664.09,313893.4,0,0
360,PAYMENT,3812.9,C742707425,13178.53,9365.63,M311146413,0.0,0.0,0,0
592,PAYMENT,7582.52,C603755545,65434.09,57851.57,M806007046,0.0,0.0,0,0
40,CASH_OUT,36121.3,C624349938,39686.3,3565.0,C923412952,80085.27,116206.57,0,0
375,TRANSFER,31075.7,C756180691,146465.84,115390.14,C140030433,182101.55,213177.25,0,0
74,PAYMENT,554.0,C769395154,6846.76,6292.76,M633076403,0.0,0.0,0,0
147,TRANSFER,43780.84,C363357432,151533.76,107752.92,C435749907,152857.13,196637.97,0,0
71,PAYMENT,1611.67,C344900783,5159.43,3547.76,M315927904,0.0,0.0,0,0
706,TRANSFER,20285.2,C563172992,69863.48,49578.28,C742795912,58549.66,78834.86,0,0
116,PAYMENT,3427.43,C100092440,2004.82,0.0,M543077679,0.0,0.0,0,0
555,TRANSFER,53741.53,C655925329,119961.05,66219.52,C804811050,187142.37,240883.9,0,0
661,PAYMENT,1047.4,C220296004,683.42,0.0,M845304398,0.0,0.0,0,0
414,TRANSFER,11986.67,C521960739,93544.31,81557.64,C661264012,156913.88,168900.55,0,0
197,PAYMENT,163.22,C364422628,4255.4,4092.18,M812986884,0.0,0.0,0,0
562,CASH_OUT,72690.38,C158932116,130870.05,58179.67,C627755189,64778.27,137468.65,0,0
705,PAYMENT,1502.21,C901396350,15512.84,14010.63,M221601941,0.0,0.0,0,0
474,CASH_IN,26535.96,C823316928,179947.82,206483.78,C186286397,87691.59,61155.63,0,0
181,DEBIT,8013.24,C676080104,28829.17,20815.93,C179289714,20302.32,28315.56,0,0
27,PAYMENT,1312.6,C419614577,13270.23,11957.63,M843277376,0.0,0.0,0,0
568,CASH_IN,98286.68,C629194227,85372.74,183659.42,C111483320,256797.77,158511.09,0,0
262,DEBIT,1851.25,C471737953,15690.87,13839.62,C269353202,31108.91,32960.16,0,0
51,DEBIT,2769.66,C413397637,20703.85,17934.19,C208622267,35665.47,38435.13,0,0
539,PAYMENT,1359.86,C868899592,974.1,0.0,M490290244,0.0,0.0,0,0
83,CASH_IN,5045.4,C887372961,125707.66,130753.06,C171661063,200767.31,195721.91,0,0
356,CASH_OUT,50741.66,C326002861,84303.25,33561.59,C721263149,112345.14,163086.8,0,0
693,PAYMENT,1841.42,C654455349,7921.27,6079.85,M252128922,0.0,0.0,0,0
585,PAYMENT,1408.65,C825223707,16842.33,15433.68,M408833331,0.0,0.0,0,0
281,CASH_IN,26938.37,C512889904,1109.39,28047.76,C101789338,35411.45,8473.08,0,0
289,PAYMENT,6381.67,C801516854,19213.2,12831.53,M975409292,0.0,0.0,0,0
219,DEBIT,16779.79,C209689707,47548.69,30768.9,C314496081,12268.44,29048.23,0,0
172,PAYMENT,1266.66,C854048449,5840.2,4573.54,M978614270,0.0,0.0,0,0
150,CASH_IN,20571.12,C840826184,145503.3,166074.42,C566131970,41482.17,20911.05,0,0
422,PAYMENT,2100.12,C932706287,1719.47,0.0,M641888893,0.0,0.0,0,0
226,CASH_IN,31709.8,C761222714,36471.66,68181.46,C964939370,201694.9,169985.1,0,0
285,CASH_OUT,14486.69,C726300707,35707.5,21220.81,C521718136,21177.19,35663.88,0,0
20,CASH_OUT,36931.29,C325807806,48383.77,11452.48,C669181173,182747.37,219678.66,0,0
217,CASH_IN,2369.69,C179265054,10324.18,12693.87,C836697449,66558.08,64188.39,0,0
607,CASH_OUT,83891.91,C236180946,110563.01,26671.1,C281696076,86549.39,170441.3,0,0
726,CASH_IN,3675.54,C651450456,46893.22,50568.76,C168922564,26596.58,22921.04,0,0
642,PAYMENT,5160.57,C333260524,5855.32,694.75,M775356245,0.0,0.0,0,0
18,CASH_OUT,1116915.57,C230576796,3924377.92,2807462.35,C549900150,0.0,0.0,1,0
339,CASH_IN,13475.15,C459159307,130252.28,143727.43,C604007855,405916.61,392441.46,0,0
282,DEBIT,4104.38,C182484434,25342.76,21238.38,C225464482,30013.43,34117.81,0,0
662,TRANSFER,52401.83,C879896885,206932.29,154530.46,C911389227,29605.36,82007.19,0,0
459,PAYMENT,2122.01,C224337773,11345.73,9223.72,M553578945,0.0,0.0,0,0
22,CASH_IN,39244.12,C475054281,62702.02,101946.14,C339673990,480694.01,441449.89,0,0
642,CASH_OUT,38793.48,C172059770,115426.88,76633.4,C840547096,259197.42,297990.9,0,0
228,PAYMENT,1373.86,C481482646,16695.94,15322.08,M429730298,0.0,0.0,0,0
212,PAYMENT,439.81,C210963447,1584.0,1144.19,M355834761,0.0,0.0,0,0
267,CASH_IN,10365.21,C296411871,35578.23,45943.44,C272650902,344338.72,333973.51,0,0
333,PAYMENT,5729.48,C232250358,23419.03,17689.55,M731392093,0.0,0.0,0,0
533,CASH_IN,11199.01,C384847832,141536.2,152735.21,C973360497,154019.79,142820.78,0,0
100,CASH_OUT,47212.15,C722825685,148556.84,101344.69,C912698322,39746.41,86958.56,0,0
415,CASH_IN,53500.03,C160721075,130182.55,183682.58,C670760709,184334.31,130834.28,0,0
637,CASH_OUT,42962.18,C711409423,145431.77,102469.59,C147715082,173381.05,216343.23,0,0
443,TRANSFER,61928.93,C203589811,144840.86,82911.93,C130996458,127655.57,189584.5,0,0
205,CASH_OUT,15332.8,C470488909,22244.49,6911.69,C954318849,209194.31,224527.11,0,0
192,TRANSFER,54384.67,C525952792,255353.2,200968.53,C578030988,148826.1,203210.77,0,0
345,CASH_IN,23267.74,C451974256,13616.02,36883.76,C909406327,408110.72,384842.98,0,0
401,PAYMENT,956.22,C577808070,12601.77,11645.55,M764949290,0.0,0.0,0,0
562,CASH_IN,12701.24,C918046154,132803.35,145504.59,C577597961,418984.59,406283.35,0,0
209,CASH_OUT,110574.83,C350478680,144822.53,34247.7,C166276296,89990.77,200565.6,0,0
720,CASH_OUT,24879.74,C169881415,29627.54,4747.8,C898115456,118965.79,143845.53,0,0
522,PAYMENT,1939.92,C226289300,7138.49,5198.57,M800811839,0.0,0.0,0,0
519,CASH_OUT,8690.38,C507830027,21700.23,13009.85,C198112235,236871.74,245562.12,0,0
402,TRANSFER,44844.89,C756452277,253217.9,208373.01,C330804022,54241.37,99086.26,0,0
628,TRANSFER,65680.29,C959124492,125253.3,59573.01,C602441306,173038.22,238718.51,0,0
279,CASH_OUT,74208.08,C118092042,222437.69,148229.61,C271760675,82517.33,156725.41,0,0
558,CASH_IN,40146.07,C502130841,10796.83,50942.9,C392806484,423084.36,382938.29,0,0
175,TRANSFER,58835.85,C162198144,326654.5,267818.65,C124733688,101699.18,160535.03,0,0
84,CASH_OUT,17700.71,C528540201,25615.34,7914.63,C510756494,37573.32,55274.03,0,0
298,CASH_IN,7180.03,C851223953,55760.6,62940.63,C942052417,218990.0,211809.97,0,0
153,PAYMENT,735.94,C428019057,6825.59,6089.65,M947420787,0.0,0.0,0,0
383,CASH_IN,7503.58,C310129073,142903.91,150407.49,C255973395,177493.56,169989.98,0,0
108,CASH_OUT,79436.86,C716723285,178477.1,99040.24,C906169201,92891.12,172327.98,0,0
673,CASH_OUT,12660.42,C410417163,17450.06,4789.64,C390949352,187841.48,200501.9,0,0
664,CASH_OUT,21495.42,C309807796,57673.05,36177.63,C296438576,103130.58,124626.0,0,0
486,CASH_IN,30725.95,C590775067,176589.76,207315.71,C458631371,472107.41,441381.46,0,0
53,PAYMENT,4359.97,C401675993,43393.78,39033.81,M261132106,0.0,0.0,0,0
215,CASH_IN,776.03,C599957620,14835.42,15611.45,C271263942,24222.71,23446.68,0,0
70,CASH_IN,3376.1,C480246566,196558.81,199934.91,C260193919,118349.36,114973.26,0,0
505,CASH_OUT,4296.79,C176245473,28906.34,24609.55,C822515919,264817.24,269114.03,0,0
672,CASH_IN,72935.97,C302170170,188421.93,261357.9,C678914706,68594.37,0.0,0,0
496,PAYMENT,4328.06,C278910303,20546.14,16218.08,M422001131,0.0,0.0,0,0
119,PAYMENT,4716.16,C398682512,12584.2,7868.04,M892248634,0.0,0.0,0,0
422,CASH_IN,10094.82,C265061507,54448.31,64543.13,C471244871,25557.87,15463.05,0,0
549,CASH_OUT,15137.22,C926776162,18160.63,3023.41,C421290426,261167.75,276304.97,0,0
272,PAYMENT,1090.32,C487897598,13454.97,12364.65,M391285765,0.0,0.0,0,0
453,TRANSFER,143068.39,C798245804,483506.03,340437.64,C233107713,75877.06,218945.45,0,0
695,CASH_OUT,209769.35,C385588146,465664.87,255895.52,C172799861,25938.16,235707.51,0,0
50,PAYMENT,2471.84,C108802537,1458.35,0.0,M673506461,0.0,0.0,0,0
28,CASH_IN,75716.91,C802664743,184825.02,260541.93,C458275925,180974.78,105257.87,0,0
174,PAYMENT,934.49,C710418469,12617.5,11683.01,M665393251,0.0,0.0,0,0
11,TRANSFER,60904.13,C192759147,240567.98,179663.85,C728182789,31432.58,92336.71,0,0
14,TRANSFER,71272.34,C724535218,165849.22,94576.88,C354328668,119478.96,190751.3,0,0
624,CASH_OUT,9604.35,C459787708,25965.19,16360.84,C716612162,10375.02,19979.37,0,0
236,PAYMENT,779.68,C785485392,4976.01,4196.33,M415116306,0.0,0.0,0,0
151,PAYMENT,1471.77,C794359076,18529.83,17058.06,M749278792,0.0,0.0,0,0
653,CASH_OUT,20303.25,C378848143,58311.03,38007.78,C275167021,253118.82,273422.07,0,0
177,PAYMENT,3813.1,C247640965,35225.02,31411.92,M388605145,0.0,0.0,0,0
192,PAYMENT,4344.15,C235595621,40749.47,36405.32,M957168598,0.0,0.0,0,0
117,CASH_OUT,85586.31,C715002215,248498.83,162912.52,C353871119,294679.15,380265.46,0,0
191,PAYMENT,2886.28,C785370712,25412.96,22526.68,M242912785,0.0,0.0,0,0
739,PAYMENT,5966.83,C797587754,46686.2,40719.37,M512833410,0.0,0.0,0,0
73,PAYMENT,2849.35,C680590331,3613.86,764.51,M383217860,0.0,0.0,0,0
25,PAYMENT,1245.26,C262737168,9039.04,7793.78,M566793971,0.0,0.0,0,0
369,CASH_OUT,56914.26,C977921858,112259.92,55345.66,C420937033,44036.43,100950.69,0,0
526,CASH_OUT,11874.38,C383280780,20338.6,8464.22,C346697806,117465.94,129340.32,0,0
744,PAYMENT,2517.68,C578925552,17730.77,15213.09,M994645773,0.0,0.0,0,0
55,CASH_IN,73929.12,C473950890,12968.03,86897.15,C336610132,454025.28,380096.16,0,0
5,CASH_IN,10651.56,C760403823,132369.35,143020.91,C145168289,372462.36,361810.8,0,0
101,CASH_OUT,20624.32,C916440738,63130.95,42506.63,C207918827,271992.98,292617.3,0,0
261,PAYMENT,2353.12,C388432693,12429.76,10076.64,M524973146,0.0,0.0,0,0
321,CASH_OUT,63498.7,C488762687,137562.76,74064.06,C330477943,192081.1,255579.8,0,0
18,PAYMENT,2764.75,C964154110,32151.78,29387.03,M677116363,0.0,0.0,0,0
339,CASH_OUT,65378.97,C611316176,87635.76,22256.79,C411587581,92948.19,158327.16,0,0
320,TRANSFER,43480.17,C521453059,147294.41,103814.24,C633563328,169030.98,212511.15,0,0
267,TRANSFER,102071.27,C807229411,224797.51,122726.24,C867079633,53473.94,155545.21,0,0
44,TRANSFER,14211.13,C160652088,31834.48,17623.35,C884318821,113087.73,127298.86,0,0
319,PAYMENT,2156.59,C333297191,14883.42,12726.83,M491423945,0.0,0.0,0,0
27,CASH_IN,61811.88,C484218774,44044.23,105856.11,C103896166,264696.57,202884.69,0,0
425,PAYMENT,4925.1,C656246481,31495.58,26570.48,M695658776,0.0,0.0,0,0
704,CASH_OUT,70705.13,C424668719,145138.24,74433.11,C444896269,115125.64,185830.77,0,0
686,PAYMENT,1884.04,C597286009,18810.2,16926.16,M204206917,0.0,0.0,0,0
462,CASH_OUT,77121.29,C987163707,184334.55,107213.26,C916587781,162438.82,239560.11,0,0
512,CASH_OUT,21695.04,C439036201,37327.12,15632.08,C309154386,179516.1,201211.14,0,0
666,CASH_OUT,15687.71,C690232953,21890.35,6202.64,C546555629,268315.2,284002.91,0,0
572,CASH_IN,3657.74,C631195727,135223.78,138881.52,C234394850,344234.88,340577.14,0,0
678,CASH_IN,127683.36,C497038452,198498.68,326182.04,C686678538,241821.48,114138.12,0,0
515,CASH_OUT,18951.77,C212546157,23312.24,4360.47,C816267400,155342.34,174294.11,0,0
732,CASH_OUT,82504.44,C890034011,221876.81,139372.37,C268097234,55120.12,137624.56,0,0
223,DEBIT,11512.45,C607212111,33773.51,22261.06,C756655612,27291.67,38804.12,0,0
463,TRANSFER,94756.82,C427289030,159977.57,65220.75,C669811876,65906.71,160663.53,0,0
335,CASH_OUT,84205.38,C827908980,186612.19,102406.81,C493416861,289170.18,373375.56,0,0
298,CASH_OUT,110726.46,C206671691,347009.89,236283.43,C295259572,139804.33,250530.79,0,0
652,CASH_OUT,40818.25,C552762754,68111.22,27292.97,C853984257,247205.83,288024.08,0,0
509,PAYMENT,4808.79,C846747226,19835.49,15026.7,M692152754,0.0,0.0,0,0
492,PAYMENT,599.99,C421158543,4829.14,4229.15,M418064028,0.0,0.0,0,0
349,TRANSFER,2729.25,C703967431,10164.66,7435.41,C177608270,129235.95,131965.2,0,0
447,CASH_IN,20103.22,C461846493,98357.76,118460.98,C186355623,43459.67,23356.45,0,0
191,PAYMENT,1730.03,C846365997,2075.37,345.34,M928730783,0.0,0.0,0,0
538,CASH_OUT,18528.78,C105200063,51437.7,32908.92,C740519390,220702.78,239231.56,0,0
574,CASH_OUT,20795.68,C259913935,65895.57,45099.89,C850795302,27963.48,48759.16,0,0
73,CASH_OUT,2335.67,C180277841,4226.0,1890.33,C275627857,98169.59,100505.26,0,0
694,PAYMENT,2165.22,C583655790,8883.42,6718.2,M960918991,0.0,0.0,0,0
218,PAYMENT,14316.94,C305448834,62128.31,47811.37,M472003334,0.0,0.0,0,0
175,TRANSFER,71245.08,C756738678,148288.5,77043.42,C717128968,92402.39,163647.47,0,0
666,PAYMENT,916.7,C491591960,7252.86,6336.16,M170414755,0.0,0.0,0,0
313,PAYMENT,325.87,C103861109,1152.13,826.26,M948517348,0.0,0.0,0,0
408,TRANSFER,11803.12,C907814914,70493.03,58689.91,C756642251,142304.88,154108.0,0,0
723,PAYMENT,1092.6,C729825856,2934.49,1841.89,M222380427,0.0,0.0,0,0
587,TRANSFER,7520.13,C982804809,18065.08,10544.95,C641501511,53976.82,61496.95,0,0
179,PAYMENT,7849.79,C896353755,52177.26,44327.47,M889233671,0.0,0.0,0,0
147,PAYMENT,287.97,C452001113,5551.75,5263.78,M357082442,0.0,0.0,0,0
665,PAYMENT,191.58,C115480452,6624.84,6433.26,M620970964,0.0,0.0,0,0
98,CASH_IN,16255.91,C654581157,118565.16,134821.07,C677230816,222502.77,206246.86,0,0
434,CASH_OUT,132235.61,C797344046,399326.63,267091.02,C842672285,126616.37,258851.98,0,0
367,CASH_IN,33531.4,C723513102,27953.8,61485.2,C781398006,211958.68,178427.28,0,0
588,CASH_OUT,31828.45,C998451531,59048.57,27220.12,C735830320,38319.63,70148.08,0,0
295,TRANSFER,17533.76,C793958412,120143.85,102610.09,C589955505,159507.62,177041.38,0,0
382,CASH_IN,34506.83,C369456536,86882.45,121389.28,C352147984,303141.89,268635.06,0,0
293,PAYMENT,4737.91,C690306947,24513.49,19775.58,M212636832,0.0,0.0,0,0
478,TRANSFER,14514.32,C637617989,83680.94,69166.62,C949402563,189661.81,204176.13,0,0
113,PAYMENT,7493.98,C682410465,76993.41,69499.43,M803324290,0.0,0.0,0,0
616,PAYMENT,77.89,C392217977,3766.05,3688.16,M556830088,0.0,0.0,0,0
213,TRANSFER,26851.01,C907981199,90891.51,64040.5,C313133530,25220.3,52071.31,0,0
390,CASH_OUT,28565.95,C631144520,91285.95,62720.0,C207017730,29802.51,58368.46,0,0
664,PAYMENT,1958.27,C352138734,22767.05,20808.78,M902813881,0.0,0.0,0,0
190,CASH_OUT,36871.76,C252605278,113956.55,77084.79,C641855552,137090.45,173962.21,0,0
114,CASH_IN,48221.31,C904551228,74604.42,122825.73,C371722511,93239.99,45018.68,0,0
194,PAYMENT,5919.32,C987339907,63052.71,57133.39,M973597808,0.0,0.0,0,0
568,PAYMENT,1948.62,C685247787,23846.05,21897.43,M347860671,0.0,0.0,0,0
434,PAYMENT,1533.57,C133055664,7369.66,5836.09,M782146623,0.0,0.0,0,0
231,CASH_OUT,23817.96,C479146326,51455.69,27637.73,C424307590,263642.58,287460.54,0,0
326,CASH_OUT,113434.89,C506960850,123956.5,10521.61,C682704533,225235.02,338669.91,0,0
418,TRANSFER,37171.65,C292518923,125220.46,88048.81,C400444670,20556.47,57728.12,0,0
45,TRANSFER,22594.24,C682545310,144797.64,122203.4,C398952622,105962.38,128556.62,0,0
527,CASH_IN,29740.2,C254160853,24189.41,53929.61,C500577401,177045.42,147305.22,0,0
254,PAYMENT,4627.28,C347505135,45699.33,41072.05,M323699314,0.0,0.0,0,0
301,PAYMENT,1166.34,C827838942,6894.74,5728.4,M158096739,0.0,0.0,0,0
426,CASH_OUT,27063.33,C463451252,51286.6,24223.27,C816039994,188120.1,215183.43,0,0
680,PAYMENT,4105.39,C166924725,26863.05,22757.66,M178288557,0.0,0.0,0,0
536,CASH_OUT,79585.95,C545186506,154255.71,74669.76,C580618808,29098.5,108684.45,0,0
74,CASH_OUT,20974.1,C929619950,42316.03,21341.93,C986690028,243501.51,264475.61,0,0
735,TRANSFER,7302.62,C153023509,38208.57,30905.95,C917335157,61264.24,68566.86,0,0
259,CASH_OUT,13237.59,C562188095,25448.14,12210.55,C305184815,108361.8,121599.39,0,0
612,TRANSFER,37833.82,C367801614,136889.25,99055.43,C662197792,77038.64,114872.46,0,0
127,CASH_OUT,7358.3,C452856663,23029.6,15671.3,C905791231,140409.77,147768.07,0,0
314,TRANSFER,1097.56,C815603201,34443.27,33345.71,C233225314,142898.08,143995.64,0,0
146,CASH_OUT,101537.84,C246755698,207871.36,106333.52,C250496159,88271.34,189809.18,0,0
214,TRANSFER,8005.27,C779926463,72426.77,64421.5,C346225547,159060.49,167065.76,0,0
380,CASH_OUT,23169.67,C535787342,64605.42,41435.75,C924446792,75723.66,98893.33,0,0
243,PAYMENT,1605.16,C546230988,17514.03,15908.87,M519486643,0.0,0.0,0,0
612,PAYMENT,613.65,C565116490,7519.52,6905.87,M699697244,0.0,0.0,0,0
315,DEBIT,2850.66,C997750635,4154.05,1303.39,C926935002,26586.3,29436.96,0,0
300,PAYMENT,2233.65,C348340642,23241.09,21007.44,M604034074,0.0,0.0,0,0
615,CASH_OUT,23616.08,C793618882,52415.71,28799.63,C338902301,64565.59,88181.67,0,0
407,CASH_OUT,140100.42,C144846637,196600.02,56499.6,C676920411,184025.55,324125.97,0,0
222,CASH_IN,49285.91,C444040532,11565.24,60851.15,C593683117,263795.52,214509.61,0,0
431,CASH_OUT,30134.2,C935662464,65443.34,35309.14,C456213558,70829.07,100963.27,0,0
398,CASH_OUT,11513.26,C472009020,40796.65,29283.39,C844051106,101502.92,113016.18,0,0
398,TRANSFER,54383.8,C376178153,185340.7,130956.9,C495220843,63472.24,117856.04,0,0
104,CASH_OUT,7332.97,C894285385,39593.79,32260.82,C964080219,184687.23,192020.2,0,0
49,PAYMENT,5600.38,C378460780,55374.36,49773.98,M792736611,0.0,0.0,0,0
406,CASH_OUT,22482.4,C531306938,42948.28,20465.88,C880880945,122680.93,145163.33,0,0
382,CASH_OUT,2495978.63,C649768410,2495978.63,0.0,C423308515,0.0,2495978.63,1,0
583,CASH_OUT,25816.38,C678263591,80950.02,55133.64,C681115202,66402.63,92219.01,0,0
672,PAYMENT,983.91,C396398377,5875.55,4891.64,M365213841,0.0,0.0,0,0
222,CASH_OUT,1233.3,C960980466,14737.05,13503.75,C829765636,297197.42,298430.72,0,0
272,TRANSFER,70980.6,C440538217,278200.62,207220.02,C850366633,177669.2,248649.8,0,0
365,TRANSFER,5453.56,C490959259,51848.72,46395.16,C138026961,116250.26,121703.82,0,0
499,CASH_OUT,1114.03,C495480212,9317.06,8203.03,C789964237,243555.25,244669.28,0,0
331,CASH_OUT,22725.56,C111694152,34013.01,11287.45,C611076920,59814.6,82540.16,0,0
195,PAYMENT,741.01,C172143773,7536.58,6795.57,M355937841,0.0,0.0,0,0
605,CASH_IN,20269.44,C502361501,198894.17,219163.61,C886859801,59524.53,39255.09,0,0
739,CASH_OUT,37044.94,C713251776,116425.13,79380.19,C779871046,155278.24,192323.18,0,0
68,CASH_OUT,8843.25,C345764330,18120.83,9277.58,C561400495,192326.88,201170.13,0,0
9,CASH_OUT,111934.03,C818237343,241175.17,129241.14,C976392159,39972.92,151906.95,0,0
557,CASH_OUT,45155.84,C877274878,80533.03,35377.19,C656922994,192763.1,237918.94,0,0
290,PAYMENT,2284.77,C493373436,9882.43,7597.66,M710446617,0.0,0.0,0,0
9,CASH_IN,23351.14,C402526254,187049.61,210400.75,C756153189,95302.15,71951.01,0,0
620,PAYMENT,763.55,C559108877,6189.69,5426.14,M933096514,0.0,0.0,0,0
170,CASH_IN,52777.81,C983905226,189508.99,242286.8,C187248430,320620.98,267843.17,0,0
665,CASH_IN,10524.61,C771762498,86436.05,96960.66,C981633144,31345.09,20820.48,0,0
697,CASH_IN,26941.69,C148801783,57575.19,84516.88,C609949905,231977.85,205036.16,0,0
453,CASH_OUT,24447.17,C232036222,61508.7,37061.53,C870648285,266529.68,290976.85,0,0
560,PAYMENT,501.87,C543992608,6360.72,5858.85,M555974544,0.0,0.0,0,0
88,TRANSFER,42139.79,C659781642,112331.5,70191.71,C318101953,177171.82,219311.61,0,0
618,CASH_IN,4519.48,C316757020,138656.42,143175.9,C114204905,152579.15,148059.67,0,0
351,CASH_IN,88588.31,C905495976,118607.69,207196.0,C880308049,105895.12,17306.81,0,0
130,PAYMENT,2608.14,C542167019,17107.74,14499.6,M688211093,0.0,0.0,0,0
50,TRANSFER,12856.15,C236787042,107287.67,94431.52,C361790102,155429.1,168285.25,0,0
245,CASH_OUT,1567376.86,C119928995,1567376.86,0.0,C439026298,0.0,1567376.86,1,0
537,TRANSFER,44379.02,C713956622,266636.4,222257.38,C611078663,113008.79,157387.81,0,0
391,TRANSFER,848.94,C898508655,6239.54,5390.6,C684307373,107696.25,108545.19,0,0
556,PAYMENT,11755.55,C476366707,66663.12,54907.57,M393986202,0.0,0.0,0,0
104,CASH_IN,9475.24,C256700837,5912.02,15387.26,C703002791,113253.43,103778.19,0,0
310,CASH_OUT,80116.51,C609628739,174057.74,93941.23,C275711099,178101.77,258218.28,0,0
693,PAYMENT,3900.45,C705048405,26391.41,22490.96,M339136628,0.0,0.0,0,0
661,PAYMENT,19823.87,C235769931,179618.01,159794.14,M582868812,0.0,0.0,0,0
597,CASH_IN,4691.62,C774856597,181296.57,185988.19,C481889693,109199.33,104507.71,0,0
534,TRANSFER,93343.61,C780924397,344054.9,250711.29,C985659950,157099.06,250442.67,0,0
273,PAYMENT,3147.54,C933468337,18551.34,15403.8,M502367770,0.0,0.0,0,0
692,PAYMENT,140.23,C683824456,4881.51,4741.28,M575327289,0.0,0.0,0,0
704,PAYMENT,1173.89,C479353061,5090.51,3916.62,M777098352,0.0,0.0,0,0
445,CASH_OUT,41485.22,C340873321,109706.52,68221.3,C845073965,277034.31,318519.53,0,0
11,CASH_IN,57138.4,C749871289,113856.51,170994.91,C266488144,56526.81,0.0,0,0
456,TRANSFER,37622.05,C856191121,116942.04,79319.99,C209348416,96124.4,133746.45,0,0
449,PAYMENT,754.64,C121610888,12498.52,11743.88,M963454432,0.0,0.0,0,0
644,CASH_IN,42451.2,C211308231,27548.51,69999.71,C889401015,179388.03,136936.83,0,0
637,PAYMENT,2684.08,C343505036,21222.0,18537.92,M691726797,0.0,0.0,0,0
541,PAYMENT,823.42,C635232687,5197.04,4373.62,M351018739,0.0,0.0,0,0
268,PAYMENT,3657.71,C577608968,19430.91,15773.2,M542126632,0.0,0.0,0,0
425,PAYMENT,563.06,C275527541,5867.9,5304.84,M808446492,0.0,0.0,0,0
135,CASH_OUT,22923.37,C737767684,54031.57,31108.2,C218803072,284330.93,307254.3,0,0
8,PAYMENT,344.1,C662137432,1393.79,1049.69,M605397869,0.0,0.0,0,0
538,CASH_OUT,15858.8,C747365830,20780.11,4921.31,C207505844,86617.96,102476.76,0,0
105,PAYMENT,716.96,C857681534,7235.78,6518.82,M782461797,0.0,0.0,0,0
345,CASH_IN,24040.9,C119072447,39534.07,63574.97,C716608358,442372.27,418331.37,0,0
667,TRANSFER,11572.55,C281210038,100661.15,89088.6,C897332197,157868.39,169440.94,0,0
307,PAYMENT,622.15,C136427465,1783.01,1160.86,M541085084,0.0,0.0,0,0
478,PAYMENT,729.0,C497269778,3469.23,2740.23,M642430964,0.0,0.0,0,0
317,CASH_IN,135637.35,C238248802,4540.34,140177.69,C177030235,407986.17,272348.82,0,0
464,CASH_OUT,81693.29,C601066950,226328.6,144635.31,C943443157,259242.96,340936.25,0,0
743,CASH_IN,9912.86,C498809082,176613.86,186526.72,C516658730,431953.24,422040.38,0,0
591,TRANSFER,27097.84,C787552731,173125.25,146027.41,C708959595,6735.86,33833.7,0,0
593,TRANSFER,99118.19,C994894435,295871.43,0.0,C632158365,0.0,0.0,1,0
200,CASH_IN,2618.63,C358386885,109645.13,112263.76,C527966304,404272.95,401654.32,0,0
525,TRANSFER,2801.44,C142080866,19647.39,16845.95,C257695200,40107.32,42908.76,0,0
258,CASH_OUT,55046.64,C769231189,93514.03,38467.39,C667389873,290653.16,345699.8,0,0
697,PAYMENT,20856.45,C545730340,190523.64,169667.19,M797451897,0.0,0.0,0,0
500,CASH_IN,4456.14,C518457374,41131.46,45587.6,C638230138,491020.98,486564.84,0,0
263,PAYMENT,1372.14,C249858373,5878.92,4506.78,M214000155,0.0,0.0,0,0
170,PAYMENT,53.96,C300391304,5248.84,5194.88,M216812493,0.0,0.0,0,0
302,CASH_OUT,1377.27,C623930767,1623.02,245.75,C688387847,154559.87,155937.14,0,0
253,TRANSFER,31745.37,C453392173,202188.79,170443.42,C213564935,42298.6,74043.97,0,0
23,CASH_OUT,82683.54,C822175658,266413.78,183730.24,C145158699,127034.4,209717.94,0,0
489,CASH_OUT,135036.19,C364558688,302235.1,167198.91,C507882566,38592.61,173628.8,0,0
318,CASH_IN,24001.91,C395345217,1017.0,25018.91,C407746385,139112.14,115110.23,0,0
420,PAYMENT,2396.1,C239399277,12896.78,10500.68,M979677696,0.0,0.0,0,0
733,CASH_IN,156387.45,C816010235,79899.85,236287.3,C792979019,308811.63,152424.18,0,0
345,CASH_OUT,7220.34,C953872892,23275.76,16055.42,C629091664,282598.46,289818.8,0,0
360,TRANSFER,19679.63,C314529235,108586.87,88907.24,C436230232,73368.54,93048.17,0,0
416,PAYMENT,3327.63,C985984749,2788.04,0.0,M850612673,0.0,0.0,0,0
417,PAYMENT,150.26,C994374200,5287.81,5137.55,M957583899,0.0,0.0,0,0
685,CASH_OUT,1953717.25,C495769676,3998919.49,2045202.24,C214144574,0.0,1953717.25,1,0
695,CASH_IN,5108.75,C147784457,195357.76,200466.51,C665166859,295658.91,290550.16,0,0
649,CASH_OUT,65855.42,C590606919,69754.89,3899.47,C500873704,144493.51,210348.93,0,0
664,PAYMENT,583.9,C700290002,2293.88,1709.98,M836328929,0.0,0.0,0,0
579,CASH_OUT,4872.99,C149688203,7194.14,2321.15,C106413557,12832.18,17705.17,0,0
398,CASH_OUT,15405.59,C613605550,24672.33,9266.74,C932025745,269063.37,284468.96,0,0
688,CASH_OUT,5798.21,C194978313,14126.36,8328.15,C513666839,80186.56,85984.77,0,0
