step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
576,CASH_IN,13040.75,C429803630,248532.23,261572.98,C998290543,283800.83,270760.08,0,0
368,TRANSFER,25374.0,C441959010,36426.0,11052.0,C285493352,216657.4,242031.4,0,0
564,CASH_OUT,9705.87,C827209285,18602.13,8896.26,C483436748,88001.47,97707.34,0,0
102,TRANSFER,22559.18,C235316453,62700.88,40141.7,C569552460,0.0,22559.18,0,0
691,CASH_OUT,6308.04,C549977188,38193.34,31885.3,C666117610,0.0,6308.04,0,0
645,TRANSFER,7620.57,C584287415,10627.09,3006.52,C825614050,0.0,7620.57,0,0
687,CASH_IN,3940.81,C324640714,41522.3,45463.11,C282180887,71964.32,68023.51,0,0
28,CASH_OUT,1890.96,C694898126,15016.78,13125.82,C615738874,207465.84,209356.8,0,0
245,CASH_OUT,3976.92,C374180537,23014.98,19038.06,C914920411,0.0,3976.92,0,0
99,PAYMENT,1561.76,C578213244,1379.28,0.0,M648836889,0.0,0.0,0,0
669,PAYMENT,995.24,C504325644,15304.62,14309.38,M139554266,0.0,0.0,0,0
68,CASH_OUT,32017.79,C101222759,104166.82,72149.03,C707211758,0.0,32017.79,0,0
190,CASH_OUT,1115.77,C923744068,10746.13,9630.36,C171786277,0.0,1115.77,0,0
274,PAYMENT,795.14,C477543106,11931.14,11136.0,M927425335,0.0,0.0,0,0
473,CASH_OUT,8414.93,C930130280,40675.0,32260.07,C656538008,0.0,8414.93,0,0
586,TRANSFER,149823.71,C223603859,366899.84,217076.13,C354780417,0.0,149823.71,0,0
190,TRANSFER,1696220.62,C295612018,1833277.53,137056.91,C536316866,0.0,1696220.62,1,1
107,PAYMENT,374.81,C948535606,3016.6,2641.79,M706352986,0.0,0.0,0,0
207,PAYMENT,2709.73,C991290158,18544.25,15834.52,M643193704,0.0,0.0,0,0
70,PAYMENT,4319.04,C651946366,34952.95,30633.91,M717612231,0.0,0.0,0,0
364,CASH_IN,3525.77,C574978162,218610.0,222135.77,C995823875,347718.98,344193.21,0,0
651,CASH_OUT,15650.28,C586946750,50892.39,35242.11,C108538986,242816.82,258467.1,0,0
137,CASH_IN,41770.92,C351251915,12733.51,54504.43,C505667834,406207.91,364436.99,0,0
45,PAYMENT,122.68,C879008719,2183.4,2060.72,M144396246,0.0,0.0,0,0
260,TRANSFER,195973.17,C253812819,619616.29,423643.12,C477173523,0.0,0.0,1,0
440,PAYMENT,2612.4,C374682861,11606.93,8994.53,M845101470,0.0,0.0,0,0
306,PAYMENT,696.11,C745242359,11229.48,10533.37,M117211664,0.0,0.0,0,0
548,TRANSFER,156735.75,C726425385,636666.9,479931.15,C598776547,243876.2,400611.95,0,0
439,PAYMENT,2108.81,C497674042,28409.35,26300.54,M301420381,0.0,0.0,0,0
317,CASH_OUT,15818.21,C121126159,43601.74,27783.53,C245602501,86213.78,102031.99,0,0
525,TRANSFER,14108.84,C296139290,70518.76,56409.92,C395794641,0.0,14108.84,0,0
123,CASH_IN,12891.04,C524055683,237570.19,250461.23,C819557494,497051.9,484160.86,0,0
453,TRANSFER,331823.89,C322521108,971570.46,639746.57,C404813408,182147.13,513971.02,0,0
217,PAYMENT,456.62,C978745233,6698.45,6241.83,M242741653,0.0,0.0,0,0
475,PAYMENT,106.07,C272231087,3036.23,2930.16,M954067465,0.0,0.0,0,0
448,PAYMENT,618.36,C615524744,11470.3,10851.94,M238875507,0.0,0.0,0,0
89,CASH_OUT,36697.2,C559425580,140706.67,104009.47,C436240352,0.0,36697.2,0,0
266,CASH_OUT,18674.07,C327536894,77216.43,58542.36,C833327566,0.0,18674.07,0,0
249,CASH_OUT,38265.0,C801859289,146111.48,107846.48,C792070661,0.0,38265.0,0,0
372,TRANSFER,18681.4,C152797173,22395.2,3713.8,C345047722,231468.36,250149.76,0,0
142,TRANSFER,17068.44,C601638226,93626.17,76557.73,C484595943,92727.25,109795.69,0,0
216,CASH_OUT,27527.79,C148967163,51056.96,23529.17,C136247649,0.0,27527.79,0,0
101,CASH_OUT,443.52,C862011091,660.26,216.74,C323484032,0.0,443.52,0,0
87,CASH_OUT,97616.39,C472590686,131835.95,34219.56,C325046506,0.0,97616.39,0,0
561,CASH_OUT,4351.37,C114482299,14864.17,10512.8,C988863369,0.0,4351.37,0,0
143,PAYMENT,1464.18,C724423984,5465.14,4000.96,M305430589,0.0,0.0,0,0
433,PAYMENT,1469.38,C754576010,7917.58,6448.2,M138279081,0.0,0.0,0,0
706,TRANSFER,32783.27,C813221413,43258.11,10474.84,C204254653,66218.73,99002.0,0,0
480,CASH_OUT,54963.52,C161171144,93629.42,38665.9,C922934068,0.0,54963.52,0,0
623,TRANSFER,40995.96,C101079848,109323.52,68327.56,C625019273,68971.46,109967.42,0,0
355,PAYMENT,177.83,C675769021,3501.34,3323.51,M480837180,0.0,0.0,0,0
419,CASH_IN,10273.88,C656760532,45085.51,55359.39,C861922334,487586.5,477312.62,0,0
167,TRANSFER,11711.93,C496475495,24726.39,13014.46,C647708725,146398.92,158110.85,0,0
41,PAYMENT,934.64,C632494584,10012.43,9077.79,M656767735,0.0,0.0,0,0
592,CASH_OUT,118233.06,C395972582,330580.18,212347.12,C378208230,120760.79,238993.85,0,0
339,CASH_OUT,39160.56,C697496165,39160.56,0.0,C385076050,66146.0,105306.56,0,0
640,CASH_OUT,1340.81,C183083789,17083.86,15743.05,C490661643,106719.32,108060.13,0,0
360,PAYMENT,780.13,C767262227,3040.03,2259.9,M919293271,0.0,0.0,0,0
700,PAYMENT,3493.19,C664466481,13523.37,10030.18,M326890732,0.0,0.0,0,0
261,CASH_OUT,1095.81,C646519596,4644.65,3548.84,C409215730,262581.49,263677.3,0,0
546,TRANSFER,36530.34,C306212207,62616.46,26086.12,C639079075,0.0,36530.34,0,0
550,PAYMENT,660.84,C157026371,11888.97,11228.13,M387815521,0.0,0.0,0,0
36,DEBIT,7377.57,C872012825,36958.93,29581.36,C842867539,25714.56,33092.13,0,0
292,CASH_IN,13967.72,C477000323,167786.21,181753.93,C423473686,16694.71,2726.99,0,0
48,CASH_IN,22945.49,C303944029,82732.57,105678.06,C602037558,213483.23,190537.74,0,0
202,TRANSFER,94718.54,C482079658,277577.33,182858.79,C377963245,75858.07,170576.61,0,0
300,TRANSFER,16110.24,C688828196,16110.24,0.0,C198056010,24284.73,40394.97,0,0
164,PAYMENT,5976.38,C329376006,64891.32,58914.94,M805286631,0.0,0.0,0,0
571,PAYMENT,3528.41,C420365683,17285.17,13756.76,M783068736,0.0,0.0,0,0
8,TRANSFER,28855.26,C411784717,95263.95,66408.69,C328123498,54559.23,83414.49,0,0
272,CASH_OUT,59299.45,C829805339,140002.65,80703.2,C485512986,90588.62,149888.07,0,0
456,PAYMENT,2647.91,C149104036,12407.63,9759.72,M632294001,0.0,0.0,0,0
239,TRANSFER,72434.89,C576880587,202378.4,129943.51,C456153046,223833.93,296268.82,0,0
498,TRANSFER,72371.59,C400310098,83030.38,10658.79,C945222373,167217.63,239589.22,0,0
374,TRANSFER,22847.0,C545443696,73828.18,50981.18,C926296413,54743.29,77590.29,0,0
543,PAYMENT,1309.17,C814773435,5162.87,3853.7,M623738518,0.0,0.0,0,0
562,CASH_OUT,14080.32,C388257447,31651.39,17571.07,C505635397,218760.48,232840.8,0,0
199,CASH_IN,47546.76,C196380374,38550.11,86096.87,C258507777,148448.78,100902.02,0,0
718,TRANSFER,40993.13,C345481058,181953.68,140960.55,C954471597,228523.62,269516.75,0,0
443,CASH_OUT,5759.83,C710969436,27971.8,22211.97,C521169208,0.0,5759.83,0,0
648,CASH_OUT,27782.17,C302163820,72547.53,44765.36,C980507741,188347.85,216130.02,0,0
471,TRANSFER,13483.27,C953706306,61503.57,48020.3,C268448657,125541.85,139025.12,0,0
392,PAYMENT,1395.45,C147747254,4159.96,2764.51,M110821218,0.0,0.0,0,0
739,PAYMENT,2313.63,C712136694,2939.57,625.94,M460862010,0.0,0.0,0,0
169,TRANSFER,34432.61,C407590003,115871.4,81438.79,C853742238,12014.54,46447.15,0,0
212,PAYMENT,5119.53,C584240613,62708.72,57589.19,M452857078,0.0,0.0,0,0
385,TRANSFER,6304.77,C235422926,13708.8,7404.03,C738120458,243289.72,249594.49,0,0
472,PAYMENT,1039.17,C526684116,7477.34,6438.17,M645967895,0.0,0.0,0,0
442,CASH_OUT,63125.69,C876478605,69462.93,6337.24,C283040781,198667.42,261793.11,0,0
577,PAYMENT,720.5,C965351124,5045.49,4324.99,M635248470,0.0,0.0,0,0
555,TRANSFER,159466.92,C332195942,363300.46,203833.54,C697266312,106064.37,265531.29,0,0
86,TRANSFER,44795.35,C460536550,70515.19,25719.84,C439372179,0.0,44795.35,0,0
517,PAYMENT,4398.04,C719016223,44839.75,40441.71,M927170599,0.0,0.0,0,0
576,PAYMENT,2484.06,C667782689,25953.85,23469.79,M484417077,0.0,0.0,0,0
708,PAYMENT,8257.57,C771578727,54543.19,46285.62,M329653772,0.0,0.0,0,0
298,CASH_OUT,28626.47,C293049705,56679.4,28052.93,C685412369,265868.91,294495.38,0,0
734,CASH_OUT,29702.39,C765737493,58476.79,28774.4,C343998893,120145.44,149847.83,0,0
716,PAYMENT,159.61,C648001881,6268.19,6108.58,M680008409,0.0,0.0,0,0
205,CASH_OUT,71535.39,C698617913,105490.85,33955.46,C711885148,241510.7,313046.09,0,0
295,PAYMENT,2348.06,C388938985,32636.25,30288.19,M943133478,0.0,0.0,0,0
264,TRANSFER,57575.86,C928132601,226100.08,168524.22,C766869898,134872.49,192448.35,0,0
573,TRANSFER,25601.65,C904347541,53822.18,28220.53,C798516770,77930.45,103532.1,0,0
271,PAYMENT,4775.71,C608081772,60620.44,55844.73,M131864824,0.0,0.0,0,0
505,TRANSFER,60164.25,C218906068,204217.03,144052.78,C259996692,146319.68,206483.93,0,0
665,CASH_OUT,2463.21,C216102938,18944.17,16480.96,C346708435,0.0,2463.21,0,0
246,PAYMENT,2014.63,C971186914,28254.31,26239.68,M337150125,0.0,0.0,0,0
39,PAYMENT,609.29,C657353546,6278.9,5669.61,M551297748,0.0,0.0,0,0
547,TRANSFER,28179.17,C412756102,28179.17,0.0,C186549749,95959.52,124138.69,0,0
201,CASH_OUT,27920.99,C944770491,73818.06,45897.07,C453692947,0.0,27920.99,0,0
741,PAYMENT,889.22,C976286402,14538.35,13649.13,M950707438,0.0,0.0,0,0
396,CASH_IN,6045.77,C177674020,101504.97,107550.74,C559155467,410517.47,404471.7,0,0
664,TRANSFER,28008.4,C309807796,70967.97,42959.57,C296438576,215250.5,243258.9,0,0
489,TRANSFER,16262.4,C824531575,82223.75,65961.35,C632922239,244298.99,260561.39,0,0
336,CASH_OUT,204.46,C904405931,15423.82,15219.36,C465993900,0.0,204.46,0,0
138,PAYMENT,2672.57,C809898037,30634.15,27961.58,M323170978,0.0,0.0,0,0
25,DEBIT,1716.7,C281531348,16712.62,14995.92,C629560328,27412.02,29128.72,0,0
684,CASH_OUT,19560.07,C476919201,56631.66,37071.59,C659188581,202663.81,222223.88,0,0
285,PAYMENT,9327.73,C649287513,22979.24,13651.51,M866947742,0.0,0.0,0,0
297,PAYMENT,54.88,C165832440,4751.03,4696.15,M153323259,0.0,0.0,0,0
247,PAYMENT,13351.79,C988926204,51531.84,38180.05,M358988180,0.0,0.0,0,0
450,TRANSFER,10119.33,C273223141,55453.08,45333.75,C284430706,0.0,10119.33,0,0
444,TRANSFER,318146.36,C650214736,660158.22,342011.86,C329133071,16911.84,335058.2,1,1
286,PAYMENT,3345.08,C285151115,26414.96,23069.88,M361897593,0.0,0.0,0,0
206,CASH_IN,47287.94,C661883237,196601.3,243889.24,C898592286,423007.91,375719.97,0,0
727,TRANSFER,33784.52,C749290659,71560.8,37776.28,C570702228,180227.79,214012.31,0,0
397,TRANSFER,21490.59,C548070167,73993.74,52503.15,C977900983,114827.17,136317.76,0,0
710,TRANSFER,101549.87,C927277430,286518.55,184968.68,C507873954,153154.7,254704.57,0,0
385,TRANSFER,21477.41,C629063250,114540.49,93063.08,C318266655,0.0,21477.41,0,0
540,PAYMENT,1077.67,C507050473,7054.54,5976.87,M294588493,0.0,0.0,0,0
197,TRANSFER,27813.14,C668403985,86250.14,58437.0,C547684985,211472.22,239285.36,0,0
602,TRANSFER,161794.06,C902306001,428774.92,266980.86,C479422599,50697.4,212491.46,0,0
218,TRANSFER,359122.83,C187098272,903264.14,544141.31,C928166209,0.0,359122.83,1,1
714,CASH_OUT,11528.92,C668916836,29301.01,17772.09,C854460130,0.0,11528.92,0,0
556,PAYMENT,927.01,C366763625,8155.28,7228.27,M957844948,0.0,0.0,0,0
654,CASH_OUT,16516.85,C912399058,58026.06,41509.21,C561109214,23925.65,40442.5,0,0
432,TRANSFER,4419.03,C100271629,5290.18,871.15,C278407757,135873.5,140292.53,0,0
133,PAYMENT,6246.64,C537548758,59917.03,53670.39,M854381821,0.0,0.0,0,0
422,CASH_OUT,14356.63,C904203642,60500.47,46143.84,C593646752,0.0,14356.63,0,0
147,CASH_OUT,43727.67,C302763950,43727.67,0.0,C496459099,0.0,43727.67,0,0
587,CASH_OUT,48927.87,C707036186,92529.8,43601.93,C396127358,0.0,48927.87,0,0
517,TRANSFER,12754.76,C313589816,53750.11,40995.35,C551598269,13586.25,26341.01,0,0
92,CASH_OUT,61539.28,C571755314,121359.29,59820.01,C267648069,99687.19,161226.47,0,0
263,TRANSFER,126213.24,C220349581,452585.92,326372.68,C465291861,246418.99,372632.23,0,0
64,TRANSFER,114134.69,C298454216,313361.36,199226.67,C185534551,117517.41,231652.1,0,0
399,TRANSFER,116814.11,C585234958,444143.81,327329.7,C848775376,32131.94,148946.05,0,0
360,PAYMENT,1426.17,C989049110,14557.63,13131.46,M251048540,0.0,0.0,0,0
115,TRANSFER,128408.95,C745105428,540909.67,412500.72,C754051343,211816.58,340225.53,0,0
307,TRANSFER,9795.25,C935337837,19383.96,9588.71,C889732214,48118.59,57913.84,0,0
548,CASH_IN,51660.0,C883602820,115043.85,166703.85,C799990664,102515.48,50855.48,0,0
624,TRANSFER,60704.99,C677365509,260834.74,200129.75,C861409442,16773.7,77478.69,0,0
5,CASH_OUT,8532.64,C229720628,34937.04,26404.4,C650694991,225657.36,234190.0,0,0
402,CASH_OUT,28915.74,C533608218,119916.34,91000.6,C803458746,48997.59,77913.33,0,0
509,CASH_IN,39887.33,C907960747,82583.73,122471.06,C732879214,315638.2,275750.87,0,0
138,DEBIT,934.2,C511156745,5247.84,4313.64,C170142158,4237.41,5171.61,0,0
288,PAYMENT,6726.25,C395445175,47277.17,40550.92,M457035923,0.0,0.0,0,0
715,CASH_IN,16342.88,C184774797,224011.61,240354.49,C331912764,469928.23,453585.35,0,0
596,PAYMENT,537.82,C717158534,7283.1,6745.28,M506069626,0.0,0.0,0,0
349,CASH_OUT,7835.46,C716341530,31583.89,23748.43,C390816800,0.0,7835.46,0,0
39,TRANSFER,74031.73,C200883381,324957.42,250925.69,C155650683,161474.7,235506.43,0,0
586,PAYMENT,2756.28,C996780107,10645.56,7889.28,M260861062,0.0,0.0,0,0
40,CASH_OUT,51252.5,C287562635,87457.64,36205.14,C934000819,0.0,51252.5,0,0
385,TRANSFER,114095.82,C493081140,376675.81,262579.99,C127155568,243892.76,357988.58,0,0
479,CASH_OUT,11905.08,C408965184,11905.08,0.0,C189391281,280794.04,292699.12,0,0
618,TRANSFER,72704.45,C743303301,184994.26,112289.81,C347521301,0.0,72704.45,0,0
243,PAYMENT,1610.16,C546230988,20297.85,18687.69,M519486643,0.0,0.0,0,0
473,CASH_OUT,6631.74,C419671896,15130.01,8498.27,C483392825,0.0,6631.74,0,0
141,PAYMENT,642.6,C852022649,2690.07,2047.47,M498569786,0.0,0.0,0,0
738,CASH_OUT,906.76,C610652617,16548.34,15641.58,C880444557,20756.01,21662.77,0,0
41,PAYMENT,1977.59,C851809718,21511.9,19534.31,M393858107,0.0,0.0,0,0
42,PAYMENT,362.04,C314668212,7430.2,7068.16,M258650867,0.0,0.0,0,0
525,PAYMENT,4826.7,C722309493,36441.78,31615.08,M653226306,0.0,0.0,0,0
188,PAYMENT,11997.83,C200192536,41900.66,29902.83,M945673960,0.0,0.0,0,0
451,PAYMENT,2436.48,C915245276,28197.32,25760.84,M159091297,0.0,0.0,0,0
661,TRANSFER,26444.11,C945467356,134329.87,107885.76,C941767022,81747.47,108191.58,0,0
695,TRANSFER,74285.49,C858718064,109492.41,35206.92,C968869928,17926.66,92212.15,0,0
719,CASH_IN,11575.4,C598971982,102598.03,114173.43,C353158899,270264.5,258689.1,0,0
203,TRANSFER,5389.24,C944235313,44009.35,38620.11,C361000995,58698.58,64087.82,0,0
278,PAYMENT,783.96,C807755491,1018.83,234.87,M525135442,0.0,0.0,0,0
2,CASH_OUT,4501.46,C825590627,9863.13,5361.67,C324642141,228062.91,232564.37,0,0
45,CASH_IN,2389.29,C331877484,233472.34,235861.63,C449258811,152166.06,149776.77,0,0
458,CASH_IN,2227.47,C293925879,160245.4,162472.87,C189566227,356163.96,353936.49,0,0
697,CASH_OUT,6157.89,C879617717,36734.18,30576.29,C530708922,0.0,6157.89,0,0
517,PAYMENT,1793.45,C563970798,12488.11,10694.66,M990667328,0.0,0.0,0,0
385,PAYMENT,4113.91,C348838900,15447.55,11333.64,M718853910,0.0,0.0,0,0
160,CASH_OUT,12104.68,C761802626,26100.46,13995.78,C503434206,158911.79,171016.47,0,0
543,CASH_IN,59717.05,C942273972,19785.6,79502.65,C238470987,230612.12,170895.07,0,0
355,TRANSFER,908.34,C340273457,1231.02,322.68,C850239417,0.0,908.34,0,0
520,TRANSFER,114539.0,C867329078,384702.7,270163.7,C294691664,0.0,114539.0,0,0
18,CASH_IN,1598.83,C729414118,103755.9,105354.73,C626899525,55860.68,54261.85,0,0
596,PAYMENT,1493.17,C920134919,7716.32,6223.15,M159675163,0.0,0.0,0,0
472,CASH_IN,97471.01,C807794741,33308.8,130779.81,C875543480,265085.45,167614.44,0,0
684,TRANSFER,72402.07,C754352389,231807.41,159405.34,C554047194,145249.45,217651.52,0,0
720,CASH_OUT,59602.33,C825952202,192176.9,132574.57,C674691754,83227.95,142830.28,0,0
686,TRANSFER,139788.05,C531877581,371999.75,232211.7,C119669410,217613.75,357401.8,0,0
481,PAYMENT,168.58,C214789818,3025.06,2856.48,M980988468,0.0,0.0,0,0
121,TRANSFER,301091.28,C886667910,454809.32,153718.04,C738100655,0.0,0.0,1,1
343,DEBIT,16928.92,C536116045,49285.62,32356.7,C859554610,22095.25,39024.17,0,0
276,CASH_OUT,106917.05,C889935916,166980.35,60063.3,C722148304,0.0,106917.05,0,0
140,TRANSFER,75919.56,C103146129,93502.48,17582.92,C486526945,118458.11,194377.67,0,0
474,TRANSFER,18820.67,C164420128,48802.48,29981.81,C574772490,220106.8,238927.47,0,0
205,CASH_IN,80252.18,C233652174,191687.74,271939.92,C739745713,242149.11,161896.93,0,0
212,PAYMENT,4741.42,C425703733,6048.41,1306.99,M152483071,0.0,0.0,0,0
373,PAYMENT,5510.36,C423270931,50448.48,44938.12,M195832861,0.0,0.0,0,0
255,PAYMENT,2038.03,C488309389,22087.47,20049.44,M824370064,0.0,0.0,0,0
455,TRANSFER,8649.59,C305846924,40030.27,31380.68,C348503569,210872.46,219522.05,0,0
377,PAYMENT,2480.19,C362785057,33655.46,31175.27,M292392949,0.0,0.0,0,0
319,TRANSFER,16847.58,C397845558,16847.58,0.0,C108139046,38154.11,55001.69,0,0
78,TRANSFER,110973.01,C737706210,363004.47,252031.46,C932593457,117418.29,228391.3,0,0
613,CASH_OUT,27522.87,C166134582,58784.29,31261.42,C782568457,298159.6,325682.47,0,0
496,TRANSFER,46079.95,C926324077,79405.05,33325.1,C222618891,133361.18,179441.13,0,0
603,TRANSFER,45182.84,C810477218,115595.55,70412.71,C536278322,54409.56,99592.4,0,0
530,CASH_IN,59553.45,C975947039,228782.36,288335.81,C846500491,371399.61,311846.16,0,0
124,CASH_OUT,46585.73,C846407445,118477.47,71891.74,C729209929,260937.11,307522.84,0,0
20,TRANSFER,21055.73,C579230335,67276.81,46221.08,C823044928,41111.18,62166.91,0,0
81,CASH_OUT,67168.08,C803036289,203646.76,136478.68,C253688573,0.0,67168.08,0,0
305,CASH_OUT,18699.29,C565140410,69490.3,50791.01,C542685904,0.0,18699.29,0,0
177,PAYMENT,166.72,C591884851,3407.32,3240.6,M450199813,0.0,0.0,0,0
614,CASH_OUT,32507.23,C872472427,88231.29,55724.06,C910255907,0.0,32507.23,0,0
460,TRANSFER,37029.17,C180693455,50965.39,13936.22,C655834753,225339.49,262368.66,0,0
247,CASH_IN,3660.74,C288303046,68090.85,71751.59,C998608139,248049.62,244388.88,0,0
432,PAYMENT,7300.72,C441836542,88000.22,80699.5,M653198968,0.0,0.0,0,0
153,CASH_OUT,5325.4,C797831865,18611.79,13286.39,C317774782,78651.11,83976.51,0,0
89,TRANSFER,534538.95,C929365272,1145301.5,610762.55,C624079885,0.0,534538.95,1,1
137,TRANSFER,7353.05,C714200474,45309.36,37956.31,C362735930,0.0,7353.05,0,0
403,PAYMENT,3493.85,C431439098,32543.44,29049.59,M724243676,0.0,0.0,0,0
295,CASH_OUT,27668.1,C392569015,82667.93,54999.83,C552307248,85019.09,112687.19,0,0
375,CASH_OUT,3430.28,C134800937,11734.5,8304.22,C161416504,158832.42,162262.7,0,0
212,TRANSFER,12874.57,C295843120,81023.06,68148.49,C823367158,77727.82,90602.39,0,0
701,PAYMENT,188.03,C750583098,5956.98,5768.95,M356715383,0.0,0.0,0,0
479,TRANSFER,3416.36,C668200308,30824.38,27408.02,C733101984,182918.15,186334.51,0,0
7,CASH_OUT,31884.76,C859513666,104524.42,72639.66,C393091055,0.0,31884.76,0,0
315,CASH_OUT,15085.9,C380646338,36504.53,21418.63,C295342700,0.0,15085.9,0,0
392,CASH_OUT,38381.97,C524228125,115012.42,76630.45,C552692552,42593.54,80975.51,0,0
611,PAYMENT,7834.17,C328898744,47718.72,39884.55,M580702884,0.0,0.0,0,0
71,CASH_OUT,14584.34,C419054237,23472.05,8887.71,C984493941,264658.92,279243.26,0,0
717,PAYMENT,250.35,C718530115,7713.24,7462.89,M223765822,0.0,0.0,0,0
32,TRANSFER,153470.64,C744868364,620614.5,467143.86,C303929999,163629.76,317100.4,0,0
626,PAYMENT,7530.36,C336822829,25205.45,17675.09,M238826742,0.0,0.0,0,0
83,TRANSFER,13000.89,C324026460,20523.59,7522.7,C477053204,117552.15,130553.04,0,0
403,PAYMENT,4413.98,C407750583,16095.04,11681.06,M299409221,0.0,0.0,0,0
303,CASH_OUT,8640.11,C677135988,8640.11,0.0,C780133233,214413.95,223054.06,0,0
469,TRANSFER,95748.88,C764452190,140554.62,44805.74,C272282013,225226.49,320975.37,0,0
137,CASH_OUT,32481.94,C881592554,96038.8,63556.86,C538606082,0.0,32481.94,0,0
278,PAYMENT,2164.78,C883840808,9946.25,7781.47,M646157608,0.0,0.0,0,0
320,CASH_OUT,40136.45,C735737112,158604.86,118468.41,C593455029,0.0,40136.45,0,0
691,TRANSFER,42811.68,C501564398,103952.61,61140.93,C387050216,0.0,42811.68,0,0
614,CASH_IN,52835.31,C261380833,241935.53,294770.84,C301775887,406781.59,353946.28,0,0
674,PAYMENT,9982.76,C813015487,81177.37,71194.61,M754438502,0.0,0.0,0,0
540,CASH_OUT,52449.62,C660797767,59255.85,6806.23,C757824366,0.0,52449.62,0,0
726,DEBIT,8887.41,C198935874,56270.38,47382.97,C598600834,20439.9,29327.31,0,0
566,TRANSFER,7548.55,C245191074,53945.33,46396.78,C667042383,172978.56,180527.11,0,0
517,CASH_IN,8948.04,C705046735,246716.3,255664.34,C149499420,298589.15,289641.11,0,0
221,CASH_OUT,15410.77,C841634160,67429.2,52018.43,C963523835,208687.55,224098.32,0,0
676,CASH_OUT,3544.12,C235934898,25337.02,21792.9,C247064683,108758.3,112302.42,0,0
371,PAYMENT,1836.76,C208031223,18505.08,16668.32,M971867956,0.0,0.0,0,0
688,TRANSFER,91731.98,C199975623,120254.55,28522.57,C548388119,100561.25,192293.23,0,0
288,TRANSFER,47478.8,C434829687,106808.87,59330.07,C200134087,123445.41,170924.21,0,0
12,TRANSFER,158408.42,C195946626,585511.49,427103.07,C209343864,71757.66,230166.08,0,0
354,CASH_OUT,3689.6,C574924930,31491.67,27802.07,C495595746,30988.73,34678.33,0,0
643,CASH_OUT,46848.47,C664981742,150441.1,103592.63,C550070611,298916.75,345765.22,0,0
507,TRANSFER,19045.74,C471555807,78633.88,59588.14,C527207961,135032.57,154078.31,0,0
468,PAYMENT,61.54,C531711336,3453.66,3392.12,M660188417,0.0,0.0,0,0
321,CASH_IN,61512.83,C135505693,109217.14,170729.97,C165928310,193058.28,131545.45,0,0
87,CASH_IN,13300.81,C142955682,157636.29,170937.1,C250431941,43454.41,30153.6,0,0
277,DEBIT,14300.85,C684522355,47876.98,33576.13,C203294356,36400.55,50701.4,0,0
94,PAYMENT,1731.9,C187197923,18504.75,16772.85,M813530558,0.0,0.0,0,0
529,PAYMENT,3135.54,C470043608,19339.97,16204.43,M418018154,0.0,0.0,0,0
282,TRANSFER,41956.23,C160755408,108810.21,66853.98,C745163220,183751.72,225707.95,0,0
336,CASH_OUT,5375.02,C573682796,15290.54,9915.52,C487942986,0.0,5375.02,0,0
331,PAYMENT,695.21,C944605385,9167.57,8472.36,M510146093,0.0,0.0,0,0
5,CASH_OUT,24312.72,C294807480,43779.91,19467.19,C500751128,14594.91,38907.63,0,0
316,TRANSFER,56259.7,C139533724,242247.46,185987.76,C455611676,0.0,56259.7,0,0
715,TRANSFER,25019.7,C443143525,85075.14,60055.44,C900487584,144098.14,169117.84,0,0
661,PAYMENT,2942.1,C463969616,37375.42,34433.32,M404955377,0.0,0.0,0,0
172,TRANSFER,28230.73,C661982484,92632.23,64401.5,C771462074,61522.48,89753.21,0,0
493,CASH_IN,62466.1,C287965393,5103.51,67569.61,C836958871,144693.37,82227.27,0,0
712,PAYMENT,652.79,C189131043,954.8,302.01,M308503457,0.0,0.0,0,0
111,TRANSFER,402857.89,C904193424,435949.97,33092.08,C872070542,29159.88,432017.77,1,1
486,CASH_OUT,3721.13,C538931620,13359.17,9638.04,C599587454,236740.43,240461.56,0,0
269,PAYMENT,2538.11,C599313728,2435.67,0.0,M599181740,0.0,0.0,0,0
137,TRANSFER,26559.32,C526582012,64281.68,37722.36,C497165485,159601.05,186160.37,0,0
223,CASH_OUT,69107.82,C387425995,82103.16,12995.34,C521055895,185079.01,254186.83,0,0
186,CASH_OUT,32829.12,C936095829,59633.45,26804.33,C815851009,0.0,32829.12,0,0
721,CASH_IN,21642.45,C481365940,234211.31,255853.76,C469919325,43970.06,22327.61,0,0
575,CASH_IN,12017.61,C552605977,214246.45,226264.06,C899586209,315194.65,303177.04,0,0
303,PAYMENT,1985.27,C373963240,14302.73,12317.46,M812586182,0.0,0.0,0,0
4,PAYMENT,2044.14,C743229841,28533.63,26489.49,M208839539,0.0,0.0,0,0
259,CASH_OUT,30231.74,C312277280,60745.6,30513.86,C193975063,0.0,30231.74,0,0
293,PAYMENT,1793.93,C498769267,8800.38,7006.45,M360587684,0.0,0.0,0,0
686,PAYMENT,640.48,C273732152,11218.51,10578.03,M439851151,0.0,0.0,0,0
737,TRANSFER,55210.4,C745893735,205215.05,150004.65,C319796523,26839.2,82049.6,0,0
212,PAYMENT,2286.36,C186346527,26545.56,24259.2,M980778256,0.0,0.0,0,0
473,PAYMENT,9967.87,C401856541,60935.47,50967.6,M784925724,0.0,0.0,0,0
187,TRANSFER,9403.14,C807284928,27898.67,18495.53,C827513686,0.0,9403.14,0,0
